group1,group2,meandiff,p-adj,lower,upper,reject,metric,group_col,device_class
Dilithium2,Dilithium3,50.8796,1.0,-1527.0031,1628.7623,False,keygen_time_ms,algorithm,Class 0
Dilithium2,Dilithium5,102.6429,1.0,-1479.0587,1684.3446,False,keygen_time_ms,algorithm,Class 0
Dilithium2,FALCON-1024,9249.6772,0.0,7670.9513,10828.403,True,keygen_time_ms,algorithm,Class 0
Dilithium2,FALCON-512,3333.1215,0.0,1755.2387,4911.0042,True,keygen_time_ms,algorithm,Class 0
Dilithium2,Kyber-1024,10.2381,1.0,-1569.334,1589.8102,False,keygen_time_ms,algorithm,Class 0
Dilithium2,Kyber-512,-41.884,1.0,-1621.0326,1537.2646,False,keygen_time_ms,algorithm,Class 0
Dilithium2,Kyber-768,-18.2358,1.0,-1593.608,1557.1364,False,keygen_time_ms,algorithm,Class 0
Dilithium2,NTRU-HPS-2048-509,7430.4645,0.0,5853.4218,9007.5073,True,keygen_time_ms,algorithm,Class 0
Dilithium2,NTRU-HPS-2048-677,11572.7805,0.0,9994.0546,13151.5063,True,keygen_time_ms,algorithm,Class 0
Dilithium2,NTRU-HPS-4096-821,15953.5528,0.0,14377.3469,17529.7587,True,keygen_time_ms,algorithm,Class 0
Dilithium2,SPHINCS+-128s,237560.4088,0.0,235983.7848,239137.0327,True,keygen_time_ms,algorithm,Class 0
Dilithium2,SPHINCS+-192s,283614.9282,0.0,282037.8854,285191.971,True,keygen_time_ms,algorithm,Class 0
Dilithium2,SPHINCS+-256s,685316.208,0.0,683738.7457,686893.6704,True,keygen_time_ms,algorithm,Class 0
Dilithium3,Dilithium5,51.7634,1.0,-1531.1931,1634.7198,False,keygen_time_ms,algorithm,Class 0
Dilithium3,FALCON-1024,9198.7976,0.0,7618.8146,10778.7805,True,keygen_time_ms,algorithm,Class 0
Dilithium3,FALCON-512,3282.2419,0.0,1703.1014,4861.3824,True,keygen_time_ms,algorithm,Class 0
Dilithium3,Kyber-1024,-40.6415,1.0,-1621.47,1540.187,False,keygen_time_ms,algorithm,Class 0
Dilithium3,Kyber-512,-92.7636,1.0,-1673.169,1487.6417,False,keygen_time_ms,algorithm,Class 0
Dilithium3,Kyber-768,-69.1154,1.0,-1645.7473,1507.5166,False,keygen_time_ms,algorithm,Class 0
Dilithium3,NTRU-HPS-2048-509,7379.5849,0.0,5801.2837,8957.8862,True,keygen_time_ms,algorithm,Class 0
Dilithium3,NTRU-HPS-2048-677,11521.9009,0.0,9941.9179,13101.8838,True,keygen_time_ms,algorithm,Class 0
Dilithium3,NTRU-HPS-4096-821,15902.6732,0.0,14325.2082,17480.1383,True,keygen_time_ms,algorithm,Class 0
Dilithium3,SPHINCS+-128s,237509.5292,0.0,235931.6464,239087.4119,True,keygen_time_ms,algorithm,Class 0
Dilithium3,SPHINCS+-192s,283564.0486,0.0,281985.7474,285142.3498,True,keygen_time_ms,algorithm,Class 0
Dilithium3,SPHINCS+-256s,685265.3285,0.0,683686.608,686844.0489,True,keygen_time_ms,algorithm,Class 0
Dilithium5,FALCON-1024,9147.0342,0.0,7563.2374,10730.831,True,keygen_time_ms,algorithm,Class 0
Dilithium5,FALCON-512,3230.4785,0.0,1647.5221,4813.4349,True,keygen_time_ms,algorithm,Class 0
Dilithium5,Kyber-1024,-92.4048,1.0,-1677.0452,1492.2355,False,keygen_time_ms,algorithm,Class 0
Dilithium5,Kyber-512,-144.527,1.0,-1728.7451,1439.6912,False,keygen_time_ms,algorithm,Class 0
Dilithium5,Kyber-768,-120.8787,1.0,-1701.3326,1459.5752,False,keygen_time_ms,algorithm,Class 0
Dilithium5,NTRU-HPS-2048-509,7327.8216,0.0,5745.7025,8909.9407,True,keygen_time_ms,algorithm,Class 0
Dilithium5,NTRU-HPS-2048-677,11470.1375,0.0,9886.3407,13053.9344,True,keygen_time_ms,algorithm,Class 0
Dilithium5,NTRU-HPS-4096-821,15850.9099,0.0,14269.6249,17432.1949,True,keygen_time_ms,algorithm,Class 0
Dilithium5,SPHINCS+-128s,237457.7658,0.0,235876.0642,239039.4675,True,keygen_time_ms,algorithm,Class 0
Dilithium5,SPHINCS+-192s,283512.2853,0.0,281930.1661,285094.4044,True,keygen_time_ms,algorithm,Class 0
Dilithium5,SPHINCS+-256s,685213.5651,0.0,683631.0277,686796.1025,True,keygen_time_ms,algorithm,Class 0
FALCON-1024,FALCON-512,-5916.5557,0.0,-7496.5386,-4336.5727,True,keygen_time_ms,algorithm,Class 0
FALCON-1024,Kyber-1024,-9239.4391,0.0,-10821.1091,-7657.769,True,keygen_time_ms,algorithm,Class 0
FALCON-1024,Kyber-512,-9291.5612,0.0,-10872.8083,-7710.3141,True,keygen_time_ms,algorithm,Class 0
FALCON-1024,Kyber-768,-9267.9129,0.0,-10845.3887,-7690.4372,True,keygen_time_ms,algorithm,Class 0
FALCON-1024,NTRU-HPS-2048-509,-1819.2126,0.0084,-3398.3567,-240.0685,True,keygen_time_ms,algorithm,Class 0
FALCON-1024,NTRU-HPS-2048-677,2323.1033,0.0001,742.2784,3903.9283,True,keygen_time_ms,algorithm,Class 0
FALCON-1024,NTRU-HPS-4096-821,6703.8757,0.0,5125.5673,8282.184,True,keygen_time_ms,algorithm,Class 0
FALCON-1024,SPHINCS+-128s,228310.7316,0.0,226732.0058,229889.4575,True,keygen_time_ms,algorithm,Class 0
FALCON-1024,SPHINCS+-192s,274365.251,0.0,272786.1069,275944.3951,True,keygen_time_ms,algorithm,Class 0
FALCON-1024,SPHINCS+-256s,676066.5309,0.0,674486.9677,677646.094,True,keygen_time_ms,algorithm,Class 0
FALCON-512,Kyber-1024,-3322.8834,0.0,-4903.7119,-1742.0548,True,keygen_time_ms,algorithm,Class 0
FALCON-512,Kyber-512,-3375.0055,0.0,-4955.4108,-1794.6001,True,keygen_time_ms,algorithm,Class 0
FALCON-512,Kyber-768,-3351.3573,0.0,-4927.9892,-1774.7253,True,keygen_time_ms,algorithm,Class 0
FALCON-512,NTRU-HPS-2048-509,4097.3431,0.0,2519.0418,5675.6443,True,keygen_time_ms,algorithm,Class 0
FALCON-512,NTRU-HPS-2048-677,8239.659,0.0,6659.6761,9819.642,True,keygen_time_ms,algorithm,Class 0
FALCON-512,NTRU-HPS-4096-821,12620.4314,0.0,11042.9663,14197.8964,True,keygen_time_ms,algorithm,Class 0
FALCON-512,SPHINCS+-128s,234227.2873,0.0,232649.4046,235805.17,True,keygen_time_ms,algorithm,Class 0
FALCON-512,SPHINCS+-192s,280281.8067,0.0,278703.5055,281860.1079,True,keygen_time_ms,algorithm,Class 0
FALCON-512,SPHINCS+-256s,681983.0866,0.0,680404.3661,683561.8071,True,keygen_time_ms,algorithm,Class 0
Kyber-1024,Kyber-512,-52.1221,1.0,-1634.2141,1529.9699,False,keygen_time_ms,algorithm,Class 0
Kyber-1024,Kyber-768,-28.4739,1.0,-1606.7965,1549.8488,False,keygen_time_ms,algorithm,Class 0
Kyber-1024,NTRU-HPS-2048-509,7420.2264,0.0,5840.2363,9000.2166,True,keygen_time_ms,algorithm,Class 0
Kyber-1024,NTRU-HPS-2048-677,11562.5424,0.0,9980.8723,13144.2125,True,keygen_time_ms,algorithm,Class 0
Kyber-1024,NTRU-HPS-4096-821,15943.3147,0.0,14364.1599,17522.4696,True,keygen_time_ms,algorithm,Class 0
Kyber-1024,SPHINCS+-128s,237550.1707,0.0,235970.5986,239129.7428,True,keygen_time_ms,algorithm,Class 0
Kyber-1024,SPHINCS+-192s,283604.6901,0.0,282024.7,285184.6802,True,keygen_time_ms,algorithm,Class 0
Kyber-1024,SPHINCS+-256s,685305.9699,0.0,683725.561,686886.3789,True,keygen_time_ms,algorithm,Class 0
Kyber-512,Kyber-768,23.6482,1.0,-1554.2506,1601.547,False,keygen_time_ms,algorithm,Class 0
Kyber-512,NTRU-HPS-2048-509,7472.3485,0.0,5892.7818,9051.9153,True,keygen_time_ms,algorithm,Class 0
Kyber-512,NTRU-HPS-2048-677,11614.6645,0.0,10033.4174,13195.9116,True,keygen_time_ms,algorithm,Class 0
Kyber-512,NTRU-HPS-4096-821,15995.4368,0.0,14416.7056,17574.168,True,keygen_time_ms,algorithm,Class 0
Kyber-512,SPHINCS+-128s,237602.2928,0.0,236023.1442,239181.4414,True,keygen_time_ms,algorithm,Class 0
Kyber-512,SPHINCS+-192s,283656.8122,0.0,282077.2455,285236.3789,True,keygen_time_ms,algorithm,Class 0
Kyber-512,SPHINCS+-256s,685358.0921,0.0,683778.1064,686938.0777,True,keygen_time_ms,algorithm,Class 0
Kyber-768,NTRU-HPS-2048-509,7448.7003,0.0,5872.909,9024.4916,True,keygen_time_ms,algorithm,Class 0
Kyber-768,NTRU-HPS-2048-677,11591.0163,0.0,10013.5405,13168.492,True,keygen_time_ms,algorithm,Class 0
Kyber-768,NTRU-HPS-4096-821,15971.7886,0.0,14396.8348,17546.7424,True,keygen_time_ms,algorithm,Class 0
Kyber-768,SPHINCS+-128s,237578.6446,0.0,236003.2724,239154.0167,True,keygen_time_ms,algorithm,Class 0
Kyber-768,SPHINCS+-192s,283633.164,0.0,282057.3727,285208.9553,True,keygen_time_ms,algorithm,Class 0
Kyber-768,SPHINCS+-256s,685334.4438,0.0,683758.2326,686910.6551,True,keygen_time_ms,algorithm,Class 0
NTRU-HPS-2048-509,NTRU-HPS-2048-677,4142.316,0.0,2563.1719,5721.46,True,keygen_time_ms,algorithm,Class 0
NTRU-HPS-2048-509,NTRU-HPS-4096-821,8523.0883,0.0,6946.4634,10099.7131,True,keygen_time_ms,algorithm,Class 0
NTRU-HPS-2048-509,SPHINCS+-128s,230129.9442,0.0,228552.9015,231706.987,True,keygen_time_ms,algorithm,Class 0
NTRU-HPS-2048-509,SPHINCS+-192s,276184.4637,0.0,274607.0022,277761.9251,True,keygen_time_ms,algorithm,Class 0
NTRU-HPS-2048-509,SPHINCS+-256s,677885.7435,0.0,676307.8626,679463.6245,True,keygen_time_ms,algorithm,Class 0
NTRU-HPS-2048-677,NTRU-HPS-4096-821,4380.7723,0.0,2802.464,5959.0807,True,keygen_time_ms,algorithm,Class 0
NTRU-HPS-2048-677,SPHINCS+-128s,225987.6283,0.0,224408.9024,227566.3541,True,keygen_time_ms,algorithm,Class 0
NTRU-HPS-2048-677,SPHINCS+-192s,272042.1477,0.0,270463.0036,273621.2918,True,keygen_time_ms,algorithm,Class 0
NTRU-HPS-2048-677,SPHINCS+-256s,673743.4276,0.0,672163.8644,675322.9907,True,keygen_time_ms,algorithm,Class 0
NTRU-HPS-4096-821,SPHINCS+-128s,221606.8559,0.0,220030.65,223183.0619,True,keygen_time_ms,algorithm,Class 0
NTRU-HPS-4096-821,SPHINCS+-192s,267661.3754,0.0,266084.7505,269238.0002,True,keygen_time_ms,algorithm,Class 0
NTRU-HPS-4096-821,SPHINCS+-256s,669362.6552,0.0,667785.6107,670939.6998,True,keygen_time_ms,algorithm,Class 0
SPHINCS+-128s,SPHINCS+-192s,46054.5194,0.0,44477.4767,47631.5622,True,keygen_time_ms,algorithm,Class 0
SPHINCS+-128s,SPHINCS+-256s,447755.7993,0.0,446178.3369,449333.2616,True,keygen_time_ms,algorithm,Class 0
SPHINCS+-192s,SPHINCS+-256s,401701.2798,0.0,400123.3989,403279.1608,True,keygen_time_ms,algorithm,Class 0
Dilithium2,Dilithium3,150.4502,1.0,-22911.3862,23212.2866,False,encaps_time_ms,algorithm,Class 0
Dilithium2,Dilithium5,183.5785,1.0,-22934.074,23301.2311,False,encaps_time_ms,algorithm,Class 0
Dilithium2,FALCON-1024,4933.331,1.0,-18140.8279,28007.4899,False,encaps_time_ms,algorithm,Class 0
Dilithium2,FALCON-512,2273.6593,1.0,-20788.177,25335.4957,False,encaps_time_ms,algorithm,Class 0
Dilithium2,Kyber-1024,-191.7756,1.0,-23278.3031,22894.752,False,encaps_time_ms,algorithm,Class 0
Dilithium2,Kyber-512,-251.1507,1.0,-23331.4881,22829.1868,False,encaps_time_ms,algorithm,Class 0
Dilithium2,Kyber-768,-221.9524,1.0,-23247.0951,22803.1903,False,encaps_time_ms,algorithm,Class 0
Dilithium2,NTRU-HPS-2048-509,2555.1226,1.0,-20494.4371,25604.6823,False,encaps_time_ms,algorithm,Class 0
Dilithium2,NTRU-HPS-2048-677,3918.3786,1.0,-19155.7803,26992.5375,False,encaps_time_ms,algorithm,Class 0
Dilithium2,NTRU-HPS-4096-821,6196.5994,0.9998,-16840.7292,29233.9279,False,encaps_time_ms,algorithm,Class 0
Dilithium2,SPHINCS+-128s,3283508.9184,0.0,3260465.48,3306552.3568,True,encaps_time_ms,algorithm,Class 0
Dilithium2,SPHINCS+-192s,4292338.2062,0.0,4269288.6465,4315387.7659,True,encaps_time_ms,algorithm,Class 0
Dilithium2,SPHINCS+-256s,10021178.5821,0.0,9998122.8898,10044234.2744,True,encaps_time_ms,algorithm,Class 0
Dilithium3,Dilithium5,33.1283,1.0,-23102.8632,23169.1199,False,encaps_time_ms,algorithm,Class 0
Dilithium3,FALCON-1024,4782.8808,1.0,-18309.6516,27875.4132,False,encaps_time_ms,algorithm,Class 0
Dilithium3,FALCON-512,2123.2091,1.0,-20957.0105,25203.4288,False,encaps_time_ms,algorithm,Class 0
Dilithium3,Kyber-1024,-342.2258,1.0,-23447.117,22762.6654,False,encaps_time_ms,algorithm,Class 0
Dilithium3,Kyber-512,-401.6009,1.0,-23500.3069,22697.1052,False,encaps_time_ms,algorithm,Class 0
Dilithium3,Kyber-768,-372.4026,1.0,-23415.9579,22671.1527,False,encaps_time_ms,algorithm,Class 0
Dilithium3,NTRU-HPS-2048-509,2404.6724,1.0,-20663.2804,25472.6251,False,encaps_time_ms,algorithm,Class 0
Dilithium3,NTRU-HPS-2048-677,3767.9284,1.0,-19324.604,26860.4608,False,encaps_time_ms,algorithm,Class 0
Dilithium3,NTRU-HPS-4096-821,6046.1492,0.9998,-17009.5822,29101.8805,False,encaps_time_ms,algorithm,Class 0
Dilithium3,SPHINCS+-128s,3283358.4682,0.0,3260296.6318,3306420.3046,True,encaps_time_ms,algorithm,Class 0
Dilithium3,SPHINCS+-192s,4292187.756,0.0,4269119.8033,4315255.7087,True,encaps_time_ms,algorithm,Class 0
Dilithium3,SPHINCS+-256s,10021028.1319,0.0,9997954.0514,10044102.2124,True,encaps_time_ms,algorithm,Class 0
Dilithium5,FALCON-1024,4749.7525,1.0,-18398.5221,27898.027,False,encaps_time_ms,algorithm,Class 0
Dilithium5,FALCON-512,2090.0808,1.0,-21045.9107,25226.0723,False,encaps_time_ms,algorithm,Class 0
Dilithium5,Kyber-1024,-375.3541,1.0,-23535.9578,22785.2495,False,encaps_time_ms,algorithm,Class 0
Dilithium5,Kyber-512,-434.7292,1.0,-23589.1626,22719.7042,False,encaps_time_ms,algorithm,Class 0
Dilithium5,Kyber-768,-405.5309,1.0,-23504.9466,22693.8847,False,encaps_time_ms,algorithm,Class 0
Dilithium5,NTRU-HPS-2048-509,2371.544,1.0,-20752.2101,25495.2982,False,encaps_time_ms,algorithm,Class 0
Dilithium5,NTRU-HPS-2048-677,3734.8001,1.0,-19413.4745,26883.0747,False,encaps_time_ms,algorithm,Class 0
Dilithium5,NTRU-HPS-4096-821,6013.0208,0.9999,-17098.5415,29124.5832,False,encaps_time_ms,algorithm,Class 0
Dilithium5,SPHINCS+-128s,3283325.3399,0.0,3260207.6873,3306442.9924,True,encaps_time_ms,algorithm,Class 0
Dilithium5,SPHINCS+-192s,4292154.6277,0.0,4269030.8735,4315278.3819,True,encaps_time_ms,algorithm,Class 0
Dilithium5,SPHINCS+-256s,10020995.0035,0.0,9997865.1364,10044124.8707,True,encaps_time_ms,algorithm,Class 0
FALCON-1024,FALCON-512,-2659.6716,1.0,-25752.2041,20432.8608,False,encaps_time_ms,algorithm,Class 0
FALCON-1024,Kyber-1024,-5125.1066,1.0,-28242.2974,17992.0842,False,encaps_time_ms,algorithm,Class 0
FALCON-1024,Kyber-512,-5184.4816,1.0,-28295.4906,17926.5273,False,encaps_time_ms,algorithm,Class 0
FALCON-1024,Kyber-768,-5155.2834,1.0,-28211.171,17900.6042,False,encaps_time_ms,algorithm,Class 0
FALCON-1024,NTRU-HPS-2048-509,-2378.2084,1.0,-25458.4804,20702.0636,False,encaps_time_ms,algorithm,Class 0
FALCON-1024,NTRU-HPS-2048-677,-1014.9524,1.0,-24119.791,22089.8862,False,encaps_time_ms,algorithm,Class 0
FALCON-1024,NTRU-HPS-4096-821,1263.2684,1.0,-21804.7888,24331.3256,False,encaps_time_ms,algorithm,Class 0
FALCON-1024,SPHINCS+-128s,3278575.5874,0.0,3255501.4285,3301649.7463,True,encaps_time_ms,algorithm,Class 0
FALCON-1024,SPHINCS+-192s,4287404.8752,0.0,4264324.6032,4310485.1472,True,encaps_time_ms,algorithm,Class 0
FALCON-1024,SPHINCS+-256s,10016245.2511,0.0,9993158.8546,10039331.6476,True,encaps_time_ms,algorithm,Class 0
FALCON-512,Kyber-1024,-2465.4349,1.0,-25570.3261,20639.4563,False,encaps_time_ms,algorithm,Class 0
FALCON-512,Kyber-512,-2524.81,1.0,-25623.516,20573.896,False,encaps_time_ms,algorithm,Class 0
FALCON-512,Kyber-768,-2495.6117,1.0,-25539.167,20547.9436,False,encaps_time_ms,algorithm,Class 0
FALCON-512,NTRU-HPS-2048-509,281.4632,1.0,-22786.4895,23349.416,False,encaps_time_ms,algorithm,Class 0
FALCON-512,NTRU-HPS-2048-677,1644.7193,1.0,-21447.8131,24737.2517,False,encaps_time_ms,algorithm,Class 0
FALCON-512,NTRU-HPS-4096-821,3922.94,1.0,-19132.7913,26978.6714,False,encaps_time_ms,algorithm,Class 0
FALCON-512,SPHINCS+-128s,3281235.2591,0.0,3258173.4227,3304297.0954,True,encaps_time_ms,algorithm,Class 0
FALCON-512,SPHINCS+-192s,4290064.5469,0.0,4266996.5941,4313132.4996,True,encaps_time_ms,algorithm,Class 0
FALCON-512,SPHINCS+-256s,10018904.9227,0.0,9995830.8422,10041979.0032,True,encaps_time_ms,algorithm,Class 0
Kyber-1024,Kyber-512,-59.3751,1.0,-23182.7329,23063.9828,False,encaps_time_ms,algorithm,Class 0
Kyber-1024,Kyber-768,-30.1768,1.0,-23098.4428,23038.0892,False,encaps_time_ms,algorithm,Class 0
Kyber-1024,NTRU-HPS-2048-509,2746.8982,1.0,-20345.7392,25839.5355,False,encaps_time_ms,algorithm,Class 0
Kyber-1024,NTRU-HPS-2048-677,4110.1542,1.0,-19007.0366,27227.345,False,encaps_time_ms,algorithm,Class 0
Kyber-1024,NTRU-HPS-4096-821,6388.3749,0.9997,-16692.0541,29468.804,False,encaps_time_ms,algorithm,Class 0
Kyber-1024,SPHINCS+-128s,3283700.694,0.0,3260614.1664,3306787.2215,True,encaps_time_ms,algorithm,Class 0
Kyber-1024,SPHINCS+-192s,4292529.9818,0.0,4269437.3444,4315622.6192,True,encaps_time_ms,algorithm,Class 0
Kyber-1024,SPHINCS+-256s,10021370.3576,0.0,9998271.599,10044469.1162,True,encaps_time_ms,algorithm,Class 0
Kyber-512,Kyber-768,29.1983,1.0,-23032.8728,23091.2693,False,encaps_time_ms,algorithm,Class 0
Kyber-512,NTRU-HPS-2048-509,2806.2732,1.0,-20280.1757,25892.7222,False,encaps_time_ms,algorithm,Class 0
Kyber-512,NTRU-HPS-2048-677,4169.5293,1.0,-18941.4797,27280.5382,False,encaps_time_ms,algorithm,Class 0
Kyber-512,NTRU-HPS-4096-821,6447.75,0.9997,-16626.4873,29521.9874,False,encaps_time_ms,algorithm,Class 0
Kyber-512,SPHINCS+-128s,3283760.069,0.0,3260679.7316,3306840.4065,True,encaps_time_ms,algorithm,Class 0
Kyber-512,SPHINCS+-192s,4292589.3569,0.0,4269502.9079,4315675.8058,True,encaps_time_ms,algorithm,Class 0
Kyber-512,SPHINCS+-256s,10021429.7327,0.0,9998337.1609,10044522.3045,True,encaps_time_ms,algorithm,Class 0
Kyber-768,NTRU-HPS-2048-509,2777.075,1.0,-20254.1939,25808.3438,False,encaps_time_ms,algorithm,Class 0
Kyber-768,NTRU-HPS-2048-677,4140.331,1.0,-18915.5566,27196.2186,False,encaps_time_ms,algorithm,Class 0
Kyber-768,NTRU-HPS-4096-821,6418.5517,0.9997,-16600.4762,29437.5797,False,encaps_time_ms,algorithm,Class 0
Kyber-768,SPHINCS+-128s,3283730.8708,0.0,3260705.7281,3306756.0135,True,encaps_time_ms,algorithm,Class 0
Kyber-768,SPHINCS+-192s,4292560.1586,0.0,4269528.8898,4315591.4274,True,encaps_time_ms,algorithm,Class 0
Kyber-768,SPHINCS+-256s,10021400.5344,0.0,9998363.1281,10044437.9408,True,encaps_time_ms,algorithm,Class 0
NTRU-HPS-2048-509,NTRU-HPS-2048-677,1363.256,1.0,-21717.016,24443.5281,False,encaps_time_ms,algorithm,Class 0
NTRU-HPS-2048-509,NTRU-HPS-4096-821,3641.4768,1.0,-19401.9746,26684.9282,False,encaps_time_ms,algorithm,Class 0
NTRU-HPS-2048-509,SPHINCS+-128s,3280953.7958,0.0,3257904.2361,3304003.3555,True,encaps_time_ms,algorithm,Class 0
NTRU-HPS-2048-509,SPHINCS+-192s,4289783.0836,0.0,4266727.4043,4312838.7629,True,encaps_time_ms,algorithm,Class 0
NTRU-HPS-2048-509,SPHINCS+-256s,10018623.4595,0.0,9995561.6492,10041685.2698,True,encaps_time_ms,algorithm,Class 0
NTRU-HPS-2048-677,NTRU-HPS-4096-821,2278.2208,1.0,-20789.8364,25346.2779,False,encaps_time_ms,algorithm,Class 0
NTRU-HPS-2048-677,SPHINCS+-128s,3279590.5398,0.0,3256516.3809,3302664.6987,True,encaps_time_ms,algorithm,Class 0
NTRU-HPS-2048-677,SPHINCS+-192s,4288419.8276,0.0,4265339.5556,4311500.0996,True,encaps_time_ms,algorithm,Class 0
NTRU-HPS-2048-677,SPHINCS+-256s,10017260.2035,0.0,9994173.8069,10040346.6,True,encaps_time_ms,algorithm,Class 0
NTRU-HPS-4096-821,SPHINCS+-128s,3277312.319,0.0,3254274.9905,3300349.6476,True,encaps_time_ms,algorithm,Class 0
NTRU-HPS-4096-821,SPHINCS+-192s,4286141.6068,0.0,4263098.1554,4309185.0582,True,encaps_time_ms,algorithm,Class 0
NTRU-HPS-4096-821,SPHINCS+-256s,10014981.9827,0.0,9991932.397,10038031.5684,True,encaps_time_ms,algorithm,Class 0
SPHINCS+-128s,SPHINCS+-192s,1008829.2878,0.0,985779.7281,1031878.8475,True,encaps_time_ms,algorithm,Class 0
SPHINCS+-128s,SPHINCS+-256s,6737669.6637,0.0,6714613.9714,6760725.356,True,encaps_time_ms,algorithm,Class 0
SPHINCS+-192s,SPHINCS+-256s,5728840.3759,0.0,5705778.5656,5751902.1862,True,encaps_time_ms,algorithm,Class 0
Dilithium2,Dilithium3,46.3812,1.0,-1562.1068,1654.8693,False,decaps_time_ms,algorithm,Class 0
Dilithium2,Dilithium5,116.8297,1.0,-1495.5514,1729.2108,False,decaps_time_ms,algorithm,Class 0
Dilithium2,FALCON-1024,3.4474,1.0,-1605.9001,1612.795,False,decaps_time_ms,algorithm,Class 0
Dilithium2,FALCON-512,-37.0719,1.0,-1645.56,1571.4162,False,decaps_time_ms,algorithm,Class 0
Dilithium2,Kyber-1024,16.4431,1.0,-1593.7671,1626.6534,False,decaps_time_ms,algorithm,Class 0
Dilithium2,Kyber-512,-39.4924,1.0,-1649.2709,1570.2861,False,decaps_time_ms,algorithm,Class 0
Dilithium2,Kyber-768,-12.4751,1.0,-1618.4039,1593.4538,False,decaps_time_ms,algorithm,Class 0
Dilithium2,NTRU-HPS-2048-509,4262.4674,0.0,2654.8356,5870.0992,True,decaps_time_ms,algorithm,Class 0
Dilithium2,NTRU-HPS-2048-677,6513.4656,0.0,4904.1181,8122.8132,True,decaps_time_ms,algorithm,Class 0
Dilithium2,NTRU-HPS-4096-821,8479.6131,0.0,6872.8344,10086.3919,True,decaps_time_ms,algorithm,Class 0
Dilithium2,SPHINCS+-128s,242233.0605,0.0,240625.8556,243840.2654,True,decaps_time_ms,algorithm,Class 0
Dilithium2,SPHINCS+-192s,243433.347,0.0,241825.7151,245040.9788,True,decaps_time_ms,algorithm,Class 0
Dilithium2,SPHINCS+-256s,716701.4739,0.0,715093.4143,718309.5334,True,decaps_time_ms,algorithm,Class 0
Dilithium3,Dilithium5,70.4485,1.0,-1543.2117,1684.1086,False,decaps_time_ms,algorithm,Class 0
Dilithium3,FALCON-1024,-42.9338,1.0,-1653.5629,1567.6952,False,decaps_time_ms,algorithm,Class 0
Dilithium3,FALCON-512,-83.4531,1.0,-1693.2234,1526.3171,False,decaps_time_ms,algorithm,Class 0
Dilithium3,Kyber-1024,-29.9381,1.0,-1641.4291,1581.5529,False,decaps_time_ms,algorithm,Class 0
Dilithium3,Kyber-512,-85.8737,1.0,-1696.9333,1525.186,False,decaps_time_ms,algorithm,Class 0
Dilithium3,Kyber-768,-58.8563,1.0,-1666.0693,1548.3567,False,decaps_time_ms,algorithm,Class 0
Dilithium3,NTRU-HPS-2048-509,4216.0861,0.0,2607.1715,5825.0008,True,decaps_time_ms,algorithm,Class 0
Dilithium3,NTRU-HPS-2048-677,6467.0844,0.0,4856.4553,8077.7134,True,decaps_time_ms,algorithm,Class 0
Dilithium3,NTRU-HPS-4096-821,8433.2319,0.0,6825.1696,10041.2942,True,decaps_time_ms,algorithm,Class 0
Dilithium3,SPHINCS+-128s,242186.6793,0.0,240578.1912,243795.1674,True,decaps_time_ms,algorithm,Class 0
Dilithium3,SPHINCS+-192s,243386.9657,0.0,241778.051,244995.8804,True,decaps_time_ms,algorithm,Class 0
Dilithium3,SPHINCS+-256s,716655.0926,0.0,715045.7505,718264.4347,True,decaps_time_ms,algorithm,Class 0
Dilithium5,FALCON-1024,-113.3823,1.0,-1727.8992,1501.1346,False,decaps_time_ms,algorithm,Class 0
Dilithium5,FALCON-512,-153.9016,1.0,-1767.5618,1459.7586,False,decaps_time_ms,algorithm,Class 0
Dilithium5,Kyber-1024,-100.3866,1.0,-1715.7634,1514.9902,False,decaps_time_ms,algorithm,Class 0
Dilithium5,Kyber-512,-156.3221,1.0,-1771.2686,1458.6243,False,decaps_time_ms,algorithm,Class 0
Dilithium5,Kyber-768,-129.3048,1.0,-1740.4139,1481.8044,False,decaps_time_ms,algorithm,Class 0
Dilithium5,NTRU-HPS-2048-509,4145.6377,0.0,2532.831,5758.4443,True,decaps_time_ms,algorithm,Class 0
Dilithium5,NTRU-HPS-2048-677,6396.6359,0.0,4782.119,8011.1528,True,decaps_time_ms,algorithm,Class 0
Dilithium5,NTRU-HPS-4096-821,8362.7834,0.0,6750.8271,9974.7397,True,decaps_time_ms,algorithm,Class 0
Dilithium5,SPHINCS+-128s,242116.2308,0.0,240503.8497,243728.6119,True,decaps_time_ms,algorithm,Class 0
Dilithium5,SPHINCS+-192s,243316.5173,0.0,241703.7106,244929.3239,True,decaps_time_ms,algorithm,Class 0
Dilithium5,SPHINCS+-256s,716584.6441,0.0,714971.4111,718197.8772,True,decaps_time_ms,algorithm,Class 0
FALCON-1024,FALCON-512,-40.5193,1.0,-1651.1484,1570.1097,False,decaps_time_ms,algorithm,Class 0
FALCON-1024,Kyber-1024,12.9957,1.0,-1599.3531,1625.3446,False,decaps_time_ms,algorithm,Class 0
FALCON-1024,Kyber-512,-42.9398,1.0,-1654.8575,1568.9779,False,decaps_time_ms,algorithm,Class 0
FALCON-1024,Kyber-768,-15.9225,1.0,-1623.9956,1592.1507,False,decaps_time_ms,algorithm,Class 0
FALCON-1024,NTRU-HPS-2048-509,4259.02,0.0,2649.2461,5868.7939,True,decaps_time_ms,algorithm,Class 0
FALCON-1024,NTRU-HPS-2048-677,6510.0182,0.0,4898.5309,8121.5056,True,decaps_time_ms,algorithm,Class 0
